"REF_DATE","GEO","DGUID","Violations","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019","Yukon [60]","2016A000260","Trafficking in persons [1525]","Total, youth not charged","Number","223","units","0","v53101246","40.58.13","0","","","","0"
"2020","Yukon [60]","2016A000260","Trafficking in persons [1525]","Total, youth not charged","Number","223","units","0","v53101246","40.58.13","0","","","","0"
"2021","Yukon [60]","2016A000260","Trafficking in persons [1525]","Total, youth not charged","Number","223","units","0","v53101246","40.58.13","0","","","","0"
"2011","Yukon [60]","2016A000260","Trafficking in persons [1525]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53101247","40.58.14","0.00","","","","2"
"2012","Yukon [60]","2016A000260","Trafficking in persons [1525]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53101247","40.58.14","0.00","","","","2"
"2013","Yukon [60]","2016A000260","Trafficking in persons [1525]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53101247","40.58.14","0.00","","","","2"
"2014","Yukon [60]","2016A000260","Trafficking in persons [1525]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53101247","40.58.14","0.00","","","","2"
"2015","Yukon [60]","2016A000260","Trafficking in persons [1525]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53101247","40.58.14","0.00","","","","2"
"2016","Yukon [60]","2016A000260","Trafficking in persons [1525]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53101247","40.58.14","0.00","","","","2"
"2017","Yukon [60]","2016A000260","Trafficking in persons [1525]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53101247","40.58.14","0.00","","","","2"
"2018","Yukon [60]","2016A000260","Trafficking in persons [1525]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53101247","40.58.14","0.00","","","","2"
"2019","Yukon [60]","2016A000260","Trafficking in persons [1525]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53101247","40.58.14","0.00","","","","2"
"2020","Yukon [60]","2016A000260","Trafficking in persons [1525]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53101247","40.58.14","0.00","","","","2"
"2021","Yukon [60]","2016A000260","Trafficking in persons [1525]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53101247","40.58.14","0.00","","","","2"
"2011","Northwest Territories [61]","2016A000261","Trafficking in persons [1525]","Actual incidents","Number","223","units","0","v44411309","41.58.1","1","","","","0"
"2012","Northwest Territories [61]","2016A000261","Trafficking in persons [1525]","Actual incidents","Number","223","units","0","v44411309","41.58.1","0","","","","0"
"2013","Northwest Territories [61]","2016A000261","Trafficking in persons [1525]","Actual incidents","Number","223","units","0","v44411309","41.58.1","0","","","","0"
"2014","Northwest Territories [61]","2016A000261","Trafficking in persons [1525]","Actual incidents","Number","223","units","0","v44411309","41.58.1","0","","","","0"
"2015","Northwest Territories [61]","2016A000261","Trafficking in persons [1525]","Actual incidents","Number","223","units","0","v44411309","41.58.1","0","","","","0"
"2016","Northwest Territories [61]","2016A000261","Trafficking in persons [1525]","Actual incidents","Number","223","units","0","v44411309","41.58.1","0","","","","0"
"2017","Northwest Territories [61]","2016A000261","Trafficking in persons [1525]","Actual incidents","Number","223","units","0","v44411309","41.58.1","1","","","","0"
"2018","Northwest Territories [61]","2016A000261","Trafficking in persons [1525]","Actual incidents","Number","223","units","0","v44411309","41.58.1","0","","","","0"
"2019","Northwest Territories [61]","2016A000261","Trafficking in persons [1525]","Actual incidents","Number","223","units","0","v44411309","41.58.1","0","","","","0"
"2020","Northwest Territories [61]","2016A000261","Trafficking in persons [1525]","Actual incidents","Number","223","units","0","v44411309","41.58.1","0","","","","0"
"2021","Northwest Territories [61]","2016A000261","Trafficking in persons [1525]","Actual incidents","Number","223","units","0","v44411309","41.58.1","0","","","","0"
"2011","Northwest Territories [61]","2016A000261","Trafficking in persons [1525]","Rate per 100,000 population","Rate","257","units","0","v44382788","41.58.2","2.30","","","","2"
"2012","Northwest Territories [61]","2016A000261","Trafficking in persons [1525]","Rate per 100,000 population","Rate","257","units","0","v44382788","41.58.2","0.00","","","","2"
"2013","Northwest Territories [61]","2016A000261","Trafficking in persons [1525]","Rate per 100,000 population","Rate","257","units","0","v44382788","41.58.2","0.00","","","","2"
"2014","Northwest Territories [61]","2016A000261","Trafficking in persons [1525]","Rate per 100,000 population","Rate","257","units","0","v44382788","41.58.2","0.00","","","","2"
"2015","Northwest Territories [61]","2016A000261","Trafficking in persons [1525]","Rate per 100,000 population","Rate","257","units","0","v44382788","41.58.2","0.00","","","","2"
"2016","Northwest Territories [61]","2016A000261","Trafficking in persons [1525]","Rate per 100,000 population","Rate","257","units","0","v44382788","41.58.2","0.00","","","","2"
"2017","Northwest Territories [61]","2016A000261","Trafficking in persons [1525]","Rate per 100,000 population","Rate","257","units","0","v44382788","41.58.2","2.23","","","","2"
"2018","Northwest Territories [61]","2016A000261","Trafficking in persons [1525]","Rate per 100,000 population","Rate","257","units","0","v44382788","41.58.2","0.00","","","","2"
"2019","Northwest Territories [61]","2016A000261","Trafficking in persons [1525]","Rate per 100,000 population","Rate","257","units","0","v44382788","41.58.2","0.00","","","","2"
"2020","Northwest Territories [61]","2016A000261","Trafficking in persons [1525]","Rate per 100,000 population","Rate","257","units","0","v44382788","41.58.2","0.00","","","","2"
"2021","Northwest Territories [61]","2016A000261","Trafficking in persons [1525]","Rate per 100,000 population","Rate","257","units","0","v44382788","41.58.2","0.00","","","","2"
"2011","Northwest Territories [61]","2016A000261","Trafficking in persons [1525]","Percentage change in rate","Percent","239","units","0","v44353677","41.58.3","","..","","","2"
"2012","Northwest Territories [61]","2016A000261","Trafficking in persons [1525]","Percentage change in rate","Percent","239","units","0","v44353677","41.58.3","","..","","","2"
"2013","Northwest Territories [61]","2016A000261","Trafficking in persons [1525]","Percentage change in rate","Percent","239","units","0","v44353677","41.58.3","","..","","","2"
"2014","Northwest Territories [61]","2016A000261","Trafficking in persons [1525]","Percentage change in rate","Percent","239","units","0","v44353677","41.58.3","","..","","","2"
"2015","Northwest Territories [61]","2016A000261","Trafficking in persons [1525]","Percentage change in rate","Percent","239","units","0","v44353677","41.58.3","","..","","","2"
"2016","Northwest Territories [61]","2016A000261","Trafficking in persons [1525]","Percentage change in rate","Percent","239","units","0","v44353677","41.58.3","","..","","","2"
"2017","Northwest Territories [61]","2016A000261","Trafficking in persons [1525]","Percentage change in rate","Percent","239","units","0","v44353677","41.58.3","","..","","","2"
"2018","Northwest Territories [61]","2016A000261","Trafficking in persons [1525]","Percentage change in rate","Percent","239","units","0","v44353677","41.58.3","","..","","","2"
"2019","Northwest Territories [61]","2016A000261","Trafficking in persons [1525]","Percentage change in rate","Percent","239","units","0","v44353677","41.58.3","","..","","","2"
"2020","Northwest Territories [61]","2016A000261","Trafficking in persons [1525]","Percentage change in rate","Percent","239","units","0","v44353677","41.58.3","","..","","","2"
"2021","Northwest Territories [61]","2016A000261","Trafficking in persons [1525]","Percentage change in rate","Percent","239","units","0","v44353677","41.58.3","","..","","","2"
"2011","Northwest Territories [61]","2016A000261","Trafficking in persons [1525]","Unfounded incidents","Number","223","units","0","v1000173743","41.58.15","","..","","","0"
"2012","Northwest Territories [61]","2016A000261","Trafficking in persons [1525]","Unfounded incidents","Number","223","units","0","v1000173743","41.58.15","","..","","","0"
"2013","Northwest Territories [61]","2016A000261","Trafficking in persons [1525]","Unfounded incidents","Number","223","units","0","v1000173743","41.58.15","","..","","","0"
"2014","Northwest Territories [61]","2016A000261","Trafficking in persons [1525]","Unfounded incidents","Number","223","units","0","v1000173743","41.58.15","","..","","","0"
"2015","Northwest Territories [61]","2016A000261","Trafficking in persons [1525]","Unfounded incidents","Number","223","units","0","v1000173743","41.58.15","","..","","","0"
"2016","Northwest Territories [61]","2016A000261","Trafficking in persons [1525]","Unfounded incidents","Number","223","units","0","v1000173743","41.58.15","","..","","","0"
"2017","Northwest Territories [61]","2016A000261","Trafficking in persons [1525]","Unfounded incidents","Number","223","units","0","v1000173743","41.58.15","0","","","","0"
"2018","Northwest Territories [61]","2016A000261","Trafficking in persons [1525]","Unfounded incidents","Number","223","units","0","v1000173743","41.58.15","1","","","","0"
"2019","Northwest Territories [61]","2016A000261","Trafficking in persons [1525]","Unfounded incidents","Number","223","units","0","v1000173743","41.58.15","0","","","","0"
"2020","Northwest Territories [61]","2016A000261","Trafficking in persons [1525]","Unfounded incidents","Number","223","units","0","v1000173743","41.58.15","0","","","","0"
"2021","Northwest Territories [61]","2016A000261","Trafficking in persons [1525]","Unfounded incidents","Number","223","units","0","v1000173743","41.58.15","0","","","","0"
"2011","Northwest Territories [61]","2016A000261","Trafficking in persons [1525]","Percent unfounded","Percent","239","units","0","v1000173744","41.58.16","","..","","","2"
"2012","Northwest Territories [61]","2016A000261","Trafficking in persons [1525]","Percent unfounded","Percent","239","units","0","v1000173744","41.58.16","","..","","","2"
"2013","Northwest Territories [61]","2016A000261","Trafficking in persons [1525]","Percent unfounded","Percent","239","units","0","v1000173744","41.58.16","","..","","","2"
"2014","Northwest Territories [61]","2016A000261","Trafficking in persons [1525]","Percent unfounded","Percent","239","units","0","v1000173744","41.58.16","","..","","","2"
"2015","Northwest Territories [61]","2016A000261","Trafficking in persons [1525]","Percent unfounded","Percent","239","units","0","v1000173744","41.58.16","","..","","","2"
"2016","Northwest Territories [61]","2016A000261","Trafficking in persons [1525]","Percent unfounded","Percent","239","units","0","v1000173744","41.58.16","","..","","","2"
"2017","Northwest Territories [61]","2016A000261","Trafficking in persons [1525]","Percent unfounded","Percent","239","units","0","v1000173744","41.58.16","0.00","","","","2"
"2018","Northwest Territories [61]","2016A000261","Trafficking in persons [1525]","Percent unfounded","Percent","239","units","0","v1000173744","41.58.16","100.00","","","","2"
"2019","Northwest Territories [61]","2016A000261","Trafficking in persons [1525]","Percent unfounded","Percent","239","units","0","v1000173744","41.58.16","","..","","","2"
"2020","Northwest Territories [61]","2016A000261","Trafficking in persons [1525]","Percent unfounded","Percent","239","units","0","v1000173744","41.58.16","","..","","","2"
"2021","Northwest Territories [61]","2016A000261","Trafficking in persons [1525]","Percent unfounded","Percent","239","units","0","v1000173744","41.58.16","","..","","","2"
"2011","Northwest Territories [61]","2016A000261","Trafficking in persons [1525]","Total cleared","Number","223","units","0","v44409835","41.58.4","0","","","","0"
"2012","Northwest Territories [61]","2016A000261","Trafficking in persons [1525]","Total cleared","Number","223","units","0","v44409835","41.58.4","0","","","","0"
"2013","Northwest Territories [61]","2016A000261","Trafficking in persons [1525]","Total cleared","Number","223","units","0","v44409835","41.58.4","0","","","","0"
"2014","Northwest Territories [61]","2016A000261","Trafficking in persons [1525]","Total cleared","Number","223","units","0","v44409835","41.58.4","0","","","","0"
