"REF_DATE","GEO","DGUID","Violations","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Total, persons charged","Number","223","units","0","v44383279","32.58.7","0","","","","0"
"2013","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Total, persons charged","Number","223","units","0","v44383279","32.58.7","0","","","","0"
"2014","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Total, persons charged","Number","223","units","0","v44383279","32.58.7","0","","","","0"
"2015","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Total, persons charged","Number","223","units","0","v44383279","32.58.7","1","","","","0"
"2016","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Total, persons charged","Number","223","units","0","v44383279","32.58.7","0","","","","0"
"2017","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Total, persons charged","Number","223","units","0","v44383279","32.58.7","1","","","","0"
"2018","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Total, persons charged","Number","223","units","0","v44383279","32.58.7","0","","","","0"
"2019","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Total, persons charged","Number","223","units","0","v44383279","32.58.7","3","","","","0"
"2020","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Total, persons charged","Number","223","units","0","v44383279","32.58.7","3","","","","0"
"2021","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Total, persons charged","Number","223","units","0","v44383279","32.58.7","7","","","","0"
"2011","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44355526","32.58.8","0.00","","","","2"
"2012","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44355526","32.58.8","0.00","","","","2"
"2013","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44355526","32.58.8","0.00","","","","2"
"2014","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44355526","32.58.8","0.00","","","","2"
"2015","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44355526","32.58.8","0.38","","","","2"
"2016","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44355526","32.58.8","0.00","","","","2"
"2017","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44355526","32.58.8","0.37","","","","2"
"2018","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44355526","32.58.8","0.00","","","","2"
"2019","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44355526","32.58.8","1.06","","","","2"
"2020","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44355526","32.58.8","1.04","","","","2"
"2021","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44355526","32.58.8","2.39","","","","2"
"2011","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Total, adult charged","Number","223","units","0","v44330697","32.58.9","0","","","","0"
"2012","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Total, adult charged","Number","223","units","0","v44330697","32.58.9","0","","","","0"
"2013","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Total, adult charged","Number","223","units","0","v44330697","32.58.9","0","","","","0"
"2014","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Total, adult charged","Number","223","units","0","v44330697","32.58.9","0","","","","0"
"2015","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Total, adult charged","Number","223","units","0","v44330697","32.58.9","1","","","","0"
"2016","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Total, adult charged","Number","223","units","0","v44330697","32.58.9","0","","","","0"
"2017","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Total, adult charged","Number","223","units","0","v44330697","32.58.9","1","","","","0"
"2018","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Total, adult charged","Number","223","units","0","v44330697","32.58.9","0","","","","0"
"2019","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Total, adult charged","Number","223","units","0","v44330697","32.58.9","3","","","","0"
"2020","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Total, adult charged","Number","223","units","0","v44330697","32.58.9","3","","","","0"
"2021","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Total, adult charged","Number","223","units","0","v44330697","32.58.9","7","","","","0"
"2011","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44404183","32.58.10","0.00","","","","2"
"2012","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44404183","32.58.10","0.00","","","","2"
"2013","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44404183","32.58.10","0.00","","","","2"
"2014","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44404183","32.58.10","0.00","","","","2"
"2015","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44404183","32.58.10","0.42","","","","2"
"2016","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44404183","32.58.10","0.00","","","","2"
"2017","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44404183","32.58.10","0.40","","","","2"
"2018","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44404183","32.58.10","0.00","","","","2"
"2019","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44404183","32.58.10","1.15","","","","2"
"2020","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44404183","32.58.10","1.13","","","","2"
"2021","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44404183","32.58.10","2.61","","","","2"
"2011","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Total, youth charged","Number","223","units","0","v44373471","32.58.11","0","","","","0"
"2012","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Total, youth charged","Number","223","units","0","v44373471","32.58.11","0","","","","0"
"2013","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Total, youth charged","Number","223","units","0","v44373471","32.58.11","0","","","","0"
"2014","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Total, youth charged","Number","223","units","0","v44373471","32.58.11","0","","","","0"
"2015","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Total, youth charged","Number","223","units","0","v44373471","32.58.11","0","","","","0"
"2016","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Total, youth charged","Number","223","units","0","v44373471","32.58.11","0","","","","0"
"2017","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Total, youth charged","Number","223","units","0","v44373471","32.58.11","0","","","","0"
"2018","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Total, youth charged","Number","223","units","0","v44373471","32.58.11","0","","","","0"
"2019","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Total, youth charged","Number","223","units","0","v44373471","32.58.11","0","","","","0"
"2020","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Total, youth charged","Number","223","units","0","v44373471","32.58.11","0","","","","0"
"2021","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Total, youth charged","Number","223","units","0","v44373471","32.58.11","0","","","","0"
"2011","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44382910","32.58.12","0.00","","","","2"
"2012","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44382910","32.58.12","0.00","","","","2"
"2013","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44382910","32.58.12","0.00","","","","2"
"2014","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44382910","32.58.12","0.00","","","","2"
"2015","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44382910","32.58.12","0.00","","","","2"
"2016","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44382910","32.58.12","0.00","","","","2"
"2017","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44382910","32.58.12","0.00","","","","2"
"2018","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44382910","32.58.12","0.00","","","","2"
"2019","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44382910","32.58.12","0.00","","","","2"
"2020","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44382910","32.58.12","0.00","","","","2"
"2021","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44382910","32.58.12","0.00","","","","2"
"2011","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Total, youth not charged","Number","223","units","0","v62091191","32.58.13","0","","","","0"
"2012","Saskatoon, Saskatchewan [47725]","2021A003547725","Trafficking in persons [1525]","Total, youth not charged","Number","223","units","0","v62091191","32.58.13","0","","","","0"
